
Devices
1000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
471,0,0,0,0,0,0,0,202,300,0
471,1,0,0,0,0,0,0,202,300,0
471,2,0,0,0,0,0,0,202,300,0
471,3,0,0,0,0,0,0,202,300,0
472,0,0,0,0,0,0,0,202,300,0
472,1,0,0,0,0,0,0,202,300,0
472,2,0,0,0,0,0,0,202,300,0
472,3,0,0,0,0,0,0,202,300,0
473,0,0,0,0,0,0,0,202,300,0
473,1,0,0,0,0,0,0,202,300,0
473,2,0,0,0,0,0,0,202,300,0
473,3,0,0,0,0,0,0,202,300,0
474,0,0,0,0,0,0,0,202,300,0
474,1,0,0,0,0,0,0,202,300,0
474,2,0,0,0,0,0,0,202,300,0
474,3,0,0,0,0,0,0,202,300,0
475,0,0,0,0,0,0,0,202,300,0
475,1,0,0,0,0,0,0,202,300,0
475,2,0,0,0,0,0,0,202,300,0
475,3,0,0,0,0,0,0,202,300,0
476,0,0,0,0,0,0,0,202,300,0
476,1,0,0,0,0,0,0,202,300,0
476,2,0,0,0,0,0,0,202,300,0
476,3,0,0,0,0,0,0,202,300,0
477,0,0,0,0,0,0,0,202,300,0
477,1,0,0,0,0,0,0,202,300,0
477,2,0,0,0,0,0,0,202,300,0
477,3,0,0,0,0,0,0,202,300,0
478,0,0,0,0,0,0,0,202,300,0
478,1,0,0,0,0,0,0,202,300,0
478,2,0,0,0,0,0,0,202,300,0
478,3,0,0,0,0,0,0,202,300,0
479,0,0,0,0,0,0,0,202,300,0
479,1,0,0,0,0,0,0,202,300,0
479,2,0,0,0,0,0,0,202,300,0
479,3,0,0,0,0,0,0,202,300,0
480,0,0,0,0,0,0,0,202,300,0
480,1,0,0,0,0,0,0,202,300,0
480,2,0,0,0,0,0,0,202,300,0
480,3,0,0,0,0,0,0,202,300,0
481,0,0,0,0,0,0,0,202,300,0
481,1,0,0,0,0,0,0,202,300,0
481,2,0,0,0,0,0,0,202,300,0
481,3,0,0,0,0,0,0,202,300,0
482,0,0,0,0,0,0,0,202,300,0
482,1,0,0,0,0,0,0,202,300,0
482,2,0,0,0,0,0,0,202,300,0
482,3,0,0,0,0,0,0,202,300,0
483,0,0,0,0,0,0,0,202,300,0
483,1,0,0,0,0,0,0,202,300,0
483,2,0,0,0,0,0,0,202,300,0
483,3,0,0,0,0,0,0,202,300,0
484,0,0,0,0,0,0,0,202,300,0
484,1,0,0,0,0,0,0,202,300,0
484,2,0,0,0,0,0,0,202,300,0
484,3,0,0,0,0,0,0,202,300,0
485,0,0,0,0,0,0,0,202,300,0
485,1,0,0,0,0,0,0,202,300,0
485,2,0,0,0,0,0,0,202,300,0
485,3,0,0,0,0,0,0,202,300,0
486,0,0,0,0,0,0,0,202,300,0
486,1,0,0,0,0,0,0,202,300,0
486,2,0,0,0,0,0,0,202,300,0
486,3,0,0,0,0,0,0,202,300,0
487,0,0,0,0,0,0,0,202,300,0
487,1,0,0,0,0,0,0,202,300,0
487,2,0,0,0,0,0,0,202,300,0
487,3,0,0,0,0,0,0,202,300,0
488,0,0,0,0,0,0,0,202,300,0
488,1,0,0,0,0,0,0,202,300,0
488,2,0,0,0,0,0,0,202,300,0
488,3,0,0,0,0,0,0,202,300,0
489,0,0,0,0,0,0,0,202,300,0
489,1,0,0,0,0,0,0,202,300,0
489,2,0,0,0,0,0,0,202,300,0
489,3,0,0,0,0,0,0,202,300,0
490,0,0,0,0,0,0,0,202,300,0
490,1,0,0,0,0,0,0,202,300,0
490,2,0,0,0,0,0,0,202,300,0
490,3,0,0,0,0,0,0,202,300,0
491,0,0,0,0,0,0,0,202,300,0
491,1,0,0,0,0,0,0,202,300,0
491,2,0,0,0,0,0,0,202,300,0
491,3,0,0,0,0,0,0,202,300,0
492,0,0,0,0,0,0,0,202,300,0
492,1,0,0,0,0,0,0,202,300,0
492,2,0,0,0,0,0,0,202,300,0
492,3,0,0,0,0,0,0,202,300,0
493,0,0,0,0,0,0,0,202,300,0
493,1,0,0,0,0,0,0,202,300,0
493,2,0,0,0,0,0,0,202,300,0
493,3,0,0,0,0,0,0,202,300,0
494,0,0,0,0,0,0,0,202,300,0
494,1,0,0,0,0,0,0,202,300,0
494,2,0,0,0,0,0,0,202,300,0
494,3,0,0,0,0,0,0,202,300,0
495,0,0,0,0,0,0,0,202,300,0
495,1,0,0,0,0,0,0,202,300,0
495,2,0,0,0,0,0,0,202,300,0
495,3,0,0,0,0,0,0,202,300,0
496,0,0,0,0,0,0,0,202,300,0
496,1,0,0,0,0,0,0,202,300,0
496,2,0,0,0,0,0,0,202,300,0
496,3,0,0,0,0,0,0,202,300,0
497,0,0,0,0,0,0,0,202,300,0
497,1,0,0,0,0,0,0,202,300,0
497,2,0,0,0,0,0,0,202,300,0
497,3,0,0,0,0,0,0,202,300,0
498,0,0,0,0,0,0,0,202,300,0
498,1,0,0,0,0,0,0,202,300,0
498,2,0,0,0,0,0,0,202,300,0
498,3,0,0,0,0,0,0,202,300,0
499,0,0,0,0,0,0,0,202,300,0
499,1,0,0,0,0,0,0,202,300,0
499,2,0,0,0,0,0,0,202,300,0
499,3,0,0,0,0,0,0,202,300,0
500,0,0,0,0,0,0,0,202,300,0
500,1,0,0,0,0,0,0,202,300,0
500,2,0,0,0,0,0,0,202,300,0
500,3,0,0,0,0,0,0,202,300,0
501,0,0,0,0,0,0,0,202,300,0
501,1,0,0,0,0,0,0,202,300,0
501,2,0,0,0,0,0,0,202,300,0
501,3,0,0,0,0,0,0,202,300,0
502,0,0,0,0,0,0,0,202,300,0
502,1,0,0,0,0,0,0,202,300,0
502,2,0,0,0,0,0,0,202,300,0
502,3,0,0,0,0,0,0,202,300,0
503,0,0,0,0,0,0,0,202,300,0
503,1,0,0,0,0,0,0,202,300,0
503,2,0,0,0,0,0,0,202,300,0
503,3,0,0,0,0,0,0,202,300,0
504,0,0,0,0,0,0,0,202,300,0
504,1,0,0,0,0,0,0,202,300,0
504,2,0,0,0,0,0,0,202,300,0
504,3,0,0,0,0,0,0,202,300,0
505,0,0,0,0,0,0,0,202,300,0
505,1,0,0,0,0,0,0,202,300,0
505,2,0,0,0,0,0,0,202,300,0
505,3,0,0,0,0,0,0,202,300,0
506,0,0,0,0,0,0,0,202,300,0
506,1,0,0,0,0,0,0,202,300,0
506,2,0,0,0,0,0,0,202,300,0
506,3,0,0,0,0,0,0,202,300,0
507,0,0,0,0,0,0,0,202,300,0
507,1,0,0,0,0,0,0,202,300,0
507,2,0,0,0,0,0,0,202,300,0
507,3,0,0,0,0,0,0,202,300,0
508,0,0,0,0,0,0,0,202,300,0
508,1,0,0,0,0,0,0,202,300,0
508,2,0,0,0,0,0,0,202,300,0
508,3,0,0,0,0,0,0,202,300,0
509,0,0,0,0,0,0,0,202,300,0
509,1,0,0,0,0,0,0,202,300,0
509,2,0,0,0,0,0,0,202,300,0
509,3,0,0,0,0,0,0,202,300,0
510,0,0,0,0,0,0,0,202,300,0
510,1,0,0,0,0,0,0,202,300,0
510,2,0,0,0,0,0,0,202,300,0
510,3,0,0,0,0,0,0,202,300,0
511,0,0,0,0,0,0,0,202,300,0
511,1,0,0,0,0,0,0,202,300,0
511,2,0,0,0,0,0,0,202,300,0
511,3,0,0,0,0,0,0,202,300,0
512,0,0,0,0,0,0,0,202,300,0
512,1,0,0,0,0,0,0,202,300,0
512,2,0,0,0,0,0,0,202,300,0
512,3,0,0,0,0,0,0,202,300,0
513,0,0,0,0,0,0,0,202,300,0
513,1,0,0,0,0,0,0,202,300,0
513,2,0,0,0,0,0,0,202,300,0
513,3,0,0,0,0,0,0,202,300,0
514,0,0,0,0,0,0,0,202,300,0
514,1,0,0,0,0,0,0,202,300,0
514,2,0,0,0,0,0,0,202,300,0
514,3,0,0,0,0,0,0,202,300,0
515,0,0,0,0,0,0,0,202,300,0
515,1,0,0,0,0,0,0,202,300,0
515,2,0,0,0,0,0,0,202,300,0
515,3,0,0,0,0,0,0,202,300,0
516,0,0,0,0,0,0,0,202,300,0
516,1,0,0,0,0,0,0,202,300,0
516,2,0,0,0,0,0,0,202,300,0
516,3,0,0,0,0,0,0,202,300,0
517,0,0,0,0,0,0,0,202,300,0
517,1,0,0,0,0,0,0,202,300,0
517,2,0,0,0,0,0,0,202,300,0
517,3,0,0,0,0,0,0,202,300,0
518,0,0,0,0,0,0,0,202,300,0
518,1,0,0,0,0,0,0,202,300,0
518,2,0,0,0,0,0,0,202,300,0
518,3,0,0,0,0,0,0,202,300,0
519,0,0,0,0,0,0,0,202,300,0
519,1,0,0,0,0,0,0,202,300,0
519,2,0,0,0,0,0,0,202,300,0
519,3,0,0,0,0,0,0,202,300,0
520,0,0,0,0,0,0,0,202,300,0
520,1,0,0,0,0,0,0,202,300,0
520,2,0,0,0,0,0,0,202,300,0
520,3,0,0,0,0,0,0,202,300,0
521,0,0,0,0,0,0,0,202,300,0
521,1,0,0,0,0,0,0,202,300,0
521,2,0,0,0,0,0,0,202,300,0
521,3,0,0,0,0,0,0,202,300,0
522,0,0,0,0,0,0,0,202,300,0
522,1,0,0,0,0,0,0,202,300,0
522,2,0,0,0,0,0,0,202,300,0
522,3,0,0,0,0,0,0,202,300,0
523,0,0,0,0,0,0,0,202,300,0
523,1,0,0,0,0,0,0,202,300,0
523,2,0,0,0,0,0,0,202,300,0
523,3,0,0,0,0,0,0,202,300,0
524,0,0,0,0,0,0,0,202,300,0
524,1,0,0,0,0,0,0,202,300,0
524,2,0,0,0,0,0,0,202,300,0
524,3,0,0,0,0,0,0,202,300,0
525,0,0,0,0,0,0,0,202,300,0
525,1,0,0,0,0,0,0,202,300,0
525,2,0,0,0,0,0,0,202,300,0
525,3,0,0,0,0,0,0,202,300,0
526,0,0,0,0,0,0,0,202,300,0
526,1,0,0,0,0,0,0,202,300,0
526,2,0,0,0,0,0,0,202,300,0
526,3,0,0,0,0,0,0,202,300,0
527,0,0,0,0,0,0,0,202,300,0
527,1,0,0,0,0,0,0,202,300,0
527,2,0,0,0,0,0,0,202,300,0
527,3,0,0,0,0,0,0,202,300,0
528,0,0,0,0,0,0,0,202,300,0
528,1,0,0,0,0,0,0,202,300,0
528,2,0,0,0,0,0,0,202,300,0
528,3,0,0,0,0,0,0,202,300,0
529,0,0,0,0,0,0,0,202,300,0
529,1,0,0,0,0,0,0,202,300,0
529,2,0,0,0,0,0,0,202,300,0
529,3,0,0,0,0,0,0,202,300,0
530,0,0,0,0,0,0,0,202,300,0
530,1,0,0,0,0,0,0,202,300,0
530,2,0,0,0,0,0,0,202,300,0
530,3,0,0,0,0,0,0,202,300,0
531,0,0,0,0,0,0,0,202,300,0
531,1,0,0,0,0,0,0,202,300,0
531,2,0,0,0,0,0,0,202,300,0
531,3,0,0,0,0,0,0,202,300,0
532,0,0,0,0,0,0,0,202,300,0
532,1,0,0,0,0,0,0,202,300,0
532,2,0,0,0,0,0,0,202,300,0
532,3,0,0,0,0,0,0,202,300,0
533,0,0,0,0,0,0,0,202,300,0
533,1,0,0,0,0,0,0,202,300,0
533,2,0,0,0,0,0,0,202,300,0
533,3,0,0,0,0,0,0,202,300,0
534,0,0,0,0,0,0,0,202,300,0
534,1,0,0,0,0,0,0,202,300,0
534,2,0,0,0,0,0,0,202,300,0
534,3,0,0,0,0,0,0,202,300,0
535,0,0,0,0,0,0,0,202,300,0
535,1,0,0,0,0,0,0,202,300,0
535,2,0,0,0,0,0,0,202,300,0
535,3,0,0,0,0,0,0,202,300,0
536,0,0,0,0,0,0,0,202,300,0
536,1,0,0,0,0,0,0,202,300,0
536,2,0,0,0,0,0,0,202,300,0
536,3,0,0,0,0,0,0,202,300,0
537,0,0,0,0,0,0,0,202,300,0
537,1,0,0,0,0,0,0,202,300,0
537,2,0,0,0,0,0,0,202,300,0
537,3,0,0,0,0,0,0,202,300,0
538,0,0,0,0,0,0,0,202,300,0
538,1,0,0,0,0,0,0,202,300,0
538,2,0,0,0,0,0,0,202,300,0
538,3,0,0,0,0,0,0,202,300,0
539,0,0,0,0,0,0,0,202,300,0
539,1,0,0,0,0,0,0,202,300,0
539,2,0,0,0,0,0,0,202,300,0
539,3,0,0,0,0,0,0,202,300,0
540,0,0,0,0,0,0,0,202,300,0
540,1,0,0,0,0,0,0,202,300,0
540,2,0,0,0,0,0,0,202,300,0
540,3,0,0,0,0,0,0,202,300,0
541,0,0,0,0,0,0,0,202,300,0
541,1,0,0,0,0,0,0,202,300,0
541,2,0,0,0,0,0,0,202,300,0
541,3,0,0,0,0,0,0,202,300,0
542,0,0,0,0,0,0,0,202,300,0
542,1,0,0,0,0,0,0,202,300,0
542,2,0,0,0,0,0,0,202,300,0
542,3,0,0,0,0,0,0,202,300,0
543,0,0,0,0,0,0,0,202,300,0
543,1,0,0,0,0,0,0,202,300,0
543,2,0,0,0,0,0,0,202,300,0
543,3,0,0,0,0,0,0,202,300,0
544,0,0,0,0,0,0,0,202,300,0
544,1,0,0,0,0,0,0,202,300,0
544,2,0,0,0,0,0,0,202,300,0
544,3,0,0,0,0,0,0,202,300,0
545,0,0,0,0,0,0,0,202,300,0
545,1,0,0,0,0,0,0,202,300,0
545,2,0,0,0,0,0,0,202,300,0
545,3,0,0,0,0,0,0,202,300,0
546,0,0,0,0,0,0,0,202,300,0
546,1,0,0,0,0,0,0,202,300,0
546,2,0,0,0,0,0,0,202,300,0
546,3,0,0,0,0,0,0,202,300,0
547,0,0,0,0,0,0,0,202,300,0
547,1,0,0,0,0,0,0,202,300,0
547,2,0,0,0,0,0,0,202,300,0
547,3,0,0,0,0,0,0,202,300,0
548,0,0,0,0,0,0,0,202,300,0
548,1,0,0,0,0,0,0,202,300,0
548,2,0,0,0,0,0,0,202,300,0
548,3,0,0,0,0,0,0,202,300,0
549,0,0,0,0,0,0,0,202,300,0
549,1,0,0,0,0,0,0,202,300,0
549,2,0,0,0,0,0,0,202,300,0
549,3,0,0,0,0,0,0,202,300,0
550,0,0,0,0,0,0,0,202,300,0
550,1,0,0,0,0,0,0,202,300,0
550,2,0,0,0,0,0,0,202,300,0
550,3,0,0,0,0,0,0,202,300,0
551,0,0,0,0,0,0,0,202,300,0
551,1,0,0,0,0,0,0,202,300,0
551,2,0,0,0,0,0,0,202,300,0
551,3,0,0,0,0,0,0,202,300,0
552,0,0,0,0,0,0,0,202,300,0
552,1,0,0,0,0,0,0,202,300,0
552,2,0,0,0,0,0,0,202,300,0
552,3,0,0,0,0,0,0,202,300,0
553,0,0,0,0,0,0,0,202,300,0
553,1,0,0,0,0,0,0,202,300,0
553,2,0,0,0,0,0,0,202,300,0
553,3,0,0,0,0,0,0,202,300,0
554,0,0,0,0,0,0,0,202,300,0
554,1,0,0,0,0,0,0,202,300,0
554,2,0,0,0,0,0,0,202,300,0
554,3,0,0,0,0,0,0,202,300,0
555,0,0,0,0,0,0,0,202,300,0
555,1,0,0,0,0,0,0,202,300,0
555,2,0,0,0,0,0,0,202,300,0
555,3,0,0,0,0,0,0,202,300,0
556,0,0,0,0,0,0,0,202,300,0
556,1,0,0,0,0,0,0,202,300,0
556,2,0,0,0,0,0,0,202,300,0
556,3,0,0,0,0,0,0,202,300,0
557,0,0,0,0,0,0,0,202,300,0
557,1,0,0,0,0,0,0,202,300,0
557,2,0,0,0,0,0,0,202,300,0
557,3,0,0,0,0,0,0,202,300,0
558,0,0,0,0,0,0,0,202,300,0
558,1,0,0,0,0,0,0,202,300,0
558,2,0,0,0,0,0,0,202,300,0
558,3,0,0,0,0,0,0,202,300,0
559,0,0,0,0,0,0,0,202,300,0
559,1,0,0,0,0,0,0,202,300,0
559,2,0,0,0,0,0,0,202,300,0
559,3,0,0,0,0,0,0,202,300,0
560,0,0,0,0,0,0,0,202,300,0
560,1,0,0,0,0,0,0,202,300,0
560,2,0,0,0,0,0,0,202,300,0
560,3,0,0,0,0,0,0,202,300,0
561,0,0,0,0,0,0,0,202,300,0
561,1,0,0,0,0,0,0,202,300,0
561,2,0,0,0,0,0,0,202,300,0
561,3,0,0,0,0,0,0,202,300,0
562,0,0,0,0,0,0,0,202,300,0
562,1,0,0,0,0,0,0,202,300,0
562,2,0,0,0,0,0,0,202,300,0
562,3,0,0,0,0,0,0,202,300,0
563,0,0,0,0,0,0,0,202,300,0
563,1,0,0,0,0,0,0,202,300,0
563,2,0,0,0,0,0,0,202,300,0
563,3,0,0,0,0,0,0,202,300,0
564,0,0,0,0,0,0,0,202,300,0
564,1,0,0,0,0,0,0,202,300,0
564,2,0,0,0,0,0,0,202,300,0
564,3,0,0,0,0,0,0,202,300,0
565,0,0,0,0,0,0,0,202,300,0
565,1,0,0,0,0,0,0,202,300,0
565,2,0,0,0,0,0,0,202,300,0
565,3,0,0,0,0,0,0,202,300,0
566,0,0,0,0,0,0,0,202,300,0
566,1,0,0,0,0,0,0,202,300,0
566,2,0,0,0,0,0,0,202,300,0
566,3,0,0,0,0,0,0,202,300,0
567,0,0,0,0,0,0,0,202,300,0
567,1,0,0,0,0,0,0,202,300,0
567,2,0,0,0,0,0,0,202,300,0
567,3,0,0,0,0,0,0,202,300,0
568,0,0,0,0,0,0,0,202,300,0
568,1,0,0,0,0,0,0,202,300,0
568,2,0,0,0,0,0,0,202,300,0
568,3,0,0,0,0,0,0,202,300,0
569,0,0,0,0,0,0,0,202,300,0
569,1,0,0,0,0,0,0,202,300,0
569,2,0,0,0,0,0,0,202,300,0
569,3,0,0,0,0,0,0,202,300,0
570,0,0,0,0,0,0,0,202,300,0
570,1,0,0,0,0,0,0,202,300,0
570,2,0,0,0,0,0,0,202,300,0
570,3,0,0,0,0,0,0,202,300,0
571,0,0,0,0,0,0,0,202,300,0
571,1,0,0,0,0,0,0,202,300,0
571,2,0,0,0,0,0,0,202,300,0
571,3,0,0,0,0,0,0,202,300,0
572,0,0,0,0,0,0,0,202,300,0
572,1,0,0,0,0,0,0,202,300,0
572,2,0,0,0,0,0,0,202,300,0
572,3,0,0,0,0,0,0,202,300,0
573,0,0,0,0,0,0,0,202,300,0
573,1,0,0,0,0,0,0,202,300,0
573,2,0,0,0,0,0,0,202,300,0
573,3,0,0,0,0,0,0,202,300,0
574,0,0,0,0,0,0,0,202,300,0
574,1,0,0,0,0,0,0,202,300,0
574,2,0,0,0,0,0,0,202,300,0
574,3,0,0,0,0,0,0,202,300,0
575,0,0,0,0,0,0,0,202,300,0
575,1,0,0,0,0,0,0,202,300,0
575,2,0,0,0,0,0,0,202,300,0
575,3,0,0,0,0,0,0,202,300,0
576,0,0,0,0,0,0,0,202,300,0
576,1,0,0,0,0,0,0,202,300,0
576,2,0,0,0,0,0,0,202,300,0
576,3,0,0,0,0,0,0,202,300,0
577,0,0,0,0,0,0,0,202,300,0
577,1,0,0,0,0,0,0,202,300,0
577,2,0,0,0,0,0,0,202,300,0
577,3,0,0,0,0,0,0,202,300,0
578,0,0,0,0,0,0,0,202,300,0
578,1,0,0,0,0,0,0,202,300,0
578,2,0,0,0,0,0,0,202,300,0
578,3,0,0,0,0,0,0,202,300,0
579,0,0,0,0,0,0,0,202,300,0
579,1,0,0,0,0,0,0,202,300,0
579,2,0,0,0,0,0,0,202,300,0
579,3,0,0,0,0,0,0,202,300,0
580,0,0,0,0,0,0,0,202,300,0
580,1,0,0,0,0,0,0,202,300,0
580,2,0,0,0,0,0,0,202,300,0
580,3,0,0,0,0,0,0,202,300,0
581,0,0,0,0,0,0,0,202,300,0
581,1,0,0,0,0,0,0,202,300,0
581,2,0,0,0,0,0,0,202,300,0
581,3,0,0,0,0,0,0,202,300,0
582,0,0,0,0,0,0,0,202,300,0
582,1,0,0,0,0,0,0,202,300,0
582,2,0,0,0,0,0,0,202,300,0
582,3,0,0,0,0,0,0,202,300,0
583,0,0,0,0,0,0,0,202,300,0
583,1,0,0,0,0,0,0,202,300,0
583,2,0,0,0,0,0,0,202,300,0
583,3,0,0,0,0,0,0,202,300,0
584,0,0,0,0,0,0,0,202,300,0
584,1,0,0,0,0,0,0,202,300,0
584,2,0,0,0,0,0,0,202,300,0
584,3,0,0,0,0,0,0,202,300,0
585,0,0,0,0,0,0,0,202,300,0
585,1,0,0,0,0,0,0,202,300,0
585,2,0,0,0,0,0,0,202,300,0
585,3,0,0,0,0,0,0,202,300,0
586,0,0,0,0,0,0,0,202,300,0
586,1,0,0,0,0,0,0,202,300,0
586,2,0,0,0,0,0,0,202,300,0
586,3,0,0,0,0,0,0,202,300,0
587,0,0,0,0,0,0,0,202,300,0
587,1,0,0,0,0,0,0,202,300,0
587,2,0,0,0,0,0,0,202,300,0
587,3,0,0,0,0,0,0,202,300,0
588,0,0,0,0,0,0,0,202,300,0
588,1,0,0,0,0,0,0,202,300,0
588,2,0,0,0,0,0,0,202,300,0
588,3,0,0,0,0,0,0,202,300,0
589,0,0,0,0,0,0,0,202,300,0
589,1,0,0,0,0,0,0,202,300,0
589,2,0,0,0,0,0,0,202,300,0
589,3,0,0,0,0,0,0,202,300,0
590,0,0,0,0,0,0,0,202,300,0
590,1,0,0,0,0,0,0,202,300,0
590,2,0,0,0,0,0,0,202,300,0
590,3,0,0,0,0,0,0,202,300,0
591,0,0,0,0,0,0,0,202,300,0
591,1,0,0,0,0,0,0,202,300,0
591,2,0,0,0,0,0,0,202,300,0
591,3,0,0,0,0,0,0,202,300,0
592,0,0,0,0,0,0,0,202,300,0
592,1,0,0,0,0,0,0,202,300,0
592,2,0,0,0,0,0,0,202,300,0
592,3,0,0,0,0,0,0,202,300,0
593,0,0,0,0,0,0,0,202,300,0
593,1,0,0,0,0,0,0,202,300,0
593,2,0,0,0,0,0,0,202,300,0
593,3,0,0,0,0,0,0,202,300,0
594,0,0,0,0,0,0,0,202,300,0
594,1,0,0,0,0,0,0,202,300,0
594,2,0,0,0,0,0,0,202,300,0
594,3,0,0,0,0,0,0,202,300,0
595,0,0,0,0,0,0,0,202,300,0
595,1,0,0,0,0,0,0,202,300,0
595,2,0,0,0,0,0,0,202,300,0
595,3,0,0,0,0,0,0,202,300,0
596,0,0,0,0,0,0,0,202,300,0
596,1,0,0,0,0,0,0,202,300,0
596,2,0,0,0,0,0,0,202,300,0
596,3,0,0,0,0,0,0,202,300,0
597,0,0,0,0,0,0,0,202,300,0
597,1,0,0,0,0,0,0,202,300,0
597,2,0,0,0,0,0,0,202,300,0
597,3,0,0,0,0,0,0,202,300,0
598,0,0,0,0,0,0,0,202,300,0
598,1,0,0,0,0,0,0,202,300,0
598,2,0,0,0,0,0,0,202,300,0
598,3,0,0,0,0,0,0,202,300,0
599,0,0,0,0,0,0,0,202,300,0
599,1,0,0,0,0,0,0,202,300,0
599,2,0,0,0,0,0,0,202,300,0
599,3,0,0,0,0,0,0,202,300,0
600,0,0,0,0,0,0,0,202,300,0
600,1,0,0,0,0,0,0,202,300,0
600,2,0,0,0,0,0,0,202,300,0
600,3,0,0,0,0,0,0,202,300,0
601,0,0,0,0,0,0,0,202,300,0
601,1,0,0,0,0,0,0,202,300,0
601,2,0,0,0,0,0,0,202,300,0
601,3,0,0,0,0,0,0,202,300,0
602,0,0,0,0,0,0,0,202,300,0
602,1,0,0,0,0,0,0,202,300,0
602,2,0,0,0,0,0,0,202,300,0
602,3,0,0,0,0,0,0,202,300,0
603,0,0,0,0,0,0,0,202,300,0
603,1,0,0,0,0,0,0,202,300,0
603,2,0,0,0,0,0,0,202,300,0
603,3,0,0,0,0,0,0,202,300,0
604,0,0,0,0,0,0,0,202,300,0
604,1,0,0,0,0,0,0,202,300,0
604,2,0,0,0,0,0,0,202,300,0
604,3,0,0,0,0,0,0,202,300,0
605,0,0,0,0,0,0,0,202,300,0
605,1,0,0,0,0,0,0,202,300,0
605,2,0,0,0,0,0,0,202,300,0
605,3,0,0,0,0,0,0,202,300,0
606,0,0,0,0,0,0,0,202,300,0
606,1,0,0,0,0,0,0,202,300,0
606,2,0,0,0,0,0,0,202,300,0
606,3,0,0,0,0,0,0,202,300,0
607,0,0,0,0,0,0,0,202,300,0
607,1,0,0,0,0,0,0,202,300,0
607,2,0,0,0,0,0,0,202,300,0
607,3,0,0,0,0,0,0,202,300,0
608,0,0,0,0,0,0,0,202,300,0
608,1,0,0,0,0,0,0,202,300,0
608,2,0,0,0,0,0,0,202,300,0
608,3,0,0,0,0,0,0,202,300,0
609,0,0,0,0,0,0,0,202,300,0
609,1,0,0,0,0,0,0,202,300,0
609,2,0,0,0,0,0,0,202,300,0
609,3,0,0,0,0,0,0,202,300,0
610,0,0,0,0,0,0,0,202,300,0
610,1,0,0,0,0,0,0,202,300,0
610,2,0,0,0,0,0,0,202,300,0
610,3,0,0,0,0,0,0,202,300,0
611,0,0,0,0,0,0,0,202,300,0
611,1,0,0,0,0,0,0,202,300,0
611,2,0,0,0,0,0,0,202,300,0
611,3,0,0,0,0,0,0,202,300,0
612,0,0,0,0,0,0,0,202,300,0
612,1,0,0,0,0,0,0,202,300,0
612,2,0,0,0,0,0,0,202,300,0
612,3,0,0,0,0,0,0,202,300,0
613,0,0,0,0,0,0,0,202,300,0
613,1,0,0,0,0,0,0,202,300,0
613,2,0,0,0,0,0,0,202,300,0
613,3,0,0,0,0,0,0,202,300,0
614,0,0,0,0,0,0,0,202,300,0
614,1,0,0,0,0,0,0,202,300,0
614,2,0,0,0,0,0,0,202,300,0
614,3,0,0,0,0,0,0,202,300,0
615,0,0,0,0,0,0,0,202,300,0
615,1,0,0,0,0,0,0,202,300,0
615,2,0,0,0,0,0,0,202,300,0
615,3,0,0,0,0,0,0,202,300,0
616,0,0,0,0,0,0,0,202,300,0
616,1,0,0,0,0,0,0,202,300,0
616,2,0,0,0,0,0,0,202,300,0
616,3,0,0,0,0,0,0,202,300,0
617,0,0,0,0,0,0,0,202,300,0
617,1,0,0,0,0,0,0,202,300,0
617,2,0,0,0,0,0,0,202,300,0
617,3,0,0,0,0,0,0,202,300,0
618,0,0,0,0,0,0,0,202,300,0
618,1,0,0,0,0,0,0,202,300,0
618,2,0,0,0,0,0,0,202,300,0
618,3,0,0,0,0,0,0,202,300,0
619,0,0,0,0,0,0,0,202,300,0
619,1,0,0,0,0,0,0,202,300,0
619,2,0,0,0,0,0,0,202,300,0
619,3,0,0,0,0,0,0,202,300,0
620,0,0,0,0,0,0,0,202,300,0
620,1,0,0,0,0,0,0,202,300,0
620,2,0,0,0,0,0,0,202,300,0
620,3,0,0,0,0,0,0,202,300,0
621,0,0,0,0,0,0,0,202,300,0
621,1,0,0,0,0,0,0,202,300,0
621,2,0,0,0,0,0,0,202,300,0
621,3,0,0,0,0,0,0,202,300,0
622,0,0,0,0,0,0,0,202,300,0
622,1,0,0,0,0,0,0,202,300,0
622,2,0,0,0,0,0,0,202,300,0
622,3,0,0,0,0,0,0,202,300,0
623,0,0,0,0,0,0,0,202,300,0
623,1,0,0,0,0,0,0,202,300,0
623,2,0,0,0,0,0,0,202,300,0
623,3,0,0,0,0,0,0,202,300,0
624,0,0,0,0,0,0,0,202,300,0
624,1,0,0,0,0,0,0,202,300,0
624,2,0,0,0,0,0,0,202,300,0
624,3,0,0,0,0,0,0,202,300,0
625,0,0,0,0,0,0,0,202,300,0
625,1,0,0,0,0,0,0,202,300,0
625,2,0,0,0,0,0,0,202,300,0
625,3,0,0,0,0,0,0,202,300,0
626,0,0,0,0,0,0,0,202,300,0
626,1,0,0,0,0,0,0,202,300,0
626,2,0,0,0,0,0,0,202,300,0
626,3,0,0,0,0,0,0,202,300,0
627,0,0,0,0,0,0,0,202,300,0
627,1,0,0,0,0,0,0,202,300,0
627,2,0,0,0,0,0,0,202,300,0
627,3,0,0,0,0,0,0,202,300,0
628,0,0,0,0,0,0,0,202,300,0
